blurry,low_contrast,brightness,clearness_score,contrast_score,filepath,v0,v1,v2,v3,v4,weather,scene,timeofday
True,True,16.06325906219436,1.3410662614339857,0.1798415686274509,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bc2e52cc-4270d2b7.jpg,True,True,True,True,True,clear,city street,night
False,False,47.25409749550381,11.601954579867048,0.4447364705882368,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bc2e52cc-cbd2ddae.jpg,False,False,False,False,False,clear,city street,dawn/dusk
True,False,39.070300854804856,4.942377640225405,0.4055009509803943,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bc308aee-b3a48c42.jpg,True,False,True,True,True,clear,city street,night
True,True,12.49143558912214,1.6421653486082888,0.1202735294117647,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bc31a829-278a9e0f.jpg,False,False,False,False,False,clear,city street,night
True,False,34.713407844145834,3.4040436758262795,0.3715979803921596,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bc31a829-c73df3f7.jpg,True,True,True,True,True,clear,city street,night
False,False,18.327617119695724,10.370919673369375,0.2680808921568633,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bc325ce3-9cd329ba.jpg,True,True,True,False,True,rainy,highway,night
False,False,124.89176251303223,26.994000556735376,0.4533727450980392,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bc35c318-8faf42b4.jpg,True,True,True,True,True,snowy,city street,dawn/dusk
True,False,117.75711530785604,4.165463689852625,0.4426960784313726,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bc375490-55d90369.jpg,False,False,False,False,False,clear,highway,dawn/dusk
False,False,154.06713509014028,26.49725089272652,0.4632523529411765,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bc3aa991-84d583c6.jpg,False,False,False,False,False,partly cloudy,city street,daytime
False,False,121.89001497037728,29.94011890548501,0.4537013725490196,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bc3edef9-98053500.jpg,True,False,False,False,True,clear,city street,daytime
False,False,94.60908763662545,18.745251400626223,0.4554486274509804,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bc3f2e88-543a7c3e.jpg,True,False,False,False,False,partly cloudy,city street,daytime
False,False,94.92204526326756,34.61849320928136,0.3953025882352947,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bc430537-56669f07.jpg,False,False,False,False,True,snowy,city street,daytime
False,False,61.61166758387882,7.441282663597571,0.4893403921568627,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bc46dc69-94e689ae.jpg,False,False,False,False,False,rainy,highway,night
False,False,126.42085611384124,27.486705027763715,0.386366274509804,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bc4712a2-1bb55ccc.jpg,False,False,False,False,False,clear,highway,daytime
False,False,100.5655878131542,12.538407624092502,0.4848945098039215,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bc4799bc-bc14f187.jpg,False,False,False,False,False,clear,city street,daytime
False,False,42.74019020859893,8.178216849059513,0.4266958529411772,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bc48608f-1d8fb508.jpg,False,False,False,False,False,clear,city street,night
False,False,160.4743401833871,17.51201500632066,0.3906280392156863,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bc4a16d5-cefa77b6.jpg,True,False,False,False,False,snowy,highway,daytime
False,False,52.07336844550515,6.156572261939937,0.4301230294117656,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bc4b0294-c59cadbf.jpg,True,True,True,True,True,clear,city street,night
True,False,17.74389500824569,1.3485479928299235,0.2032782352941176,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bc574681-0a675ff3.jpg,False,False,False,False,False,clear,highway,night
True,False,84.78264837404556,4.557718615846814,0.4872605882352941,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bc574681-398fb5d1.jpg,True,True,True,True,True,clear,city street,night
True,False,24.3792635385584,3.269856951336964,0.2577629411764706,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bc574681-412ec1a0.jpg,True,True,True,True,True,clear,highway,night
False,False,38.317101904574905,14.117622776695152,0.4477998039215686,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bc5bcfab-07883191.jpg,True,False,False,False,False,clear,city street,night
True,False,15.140238512032994,4.504046564876559,0.2527841666666685,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bc5bcfab-23b275db.jpg,True,False,False,False,False,clear,highway,night
False,False,88.43928816040427,9.206810550688305,0.4724321568627451,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bc5e32e9-f71674c4.jpg,True,False,False,False,False,clear,city street,dawn/dusk
False,False,120.45553848649854,12.01621365080469,0.4768947058823529,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bc5fa92b-97ad7b5d.jpg,False,False,False,False,False,rainy,city street,daytime
False,False,130.09782113717714,11.334281653169134,0.459293137254902,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bc5fadac-790bcdec.jpg,False,False,False,False,False,clear,residential,daytime
False,False,184.7960885280266,8.190201426593669,0.3709274509803922,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bc5fadac-96776d48.jpg,False,False,False,False,False,clear,highway,daytime
True,False,180.5917686892347,4.108448352613215,0.4047803333333362,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bc5fadac-bc6d38cd.jpg,False,False,False,False,False,clear,highway,daytime
False,False,159.39188142797488,9.887153866949165,0.4044160784313725,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bc5fadac-fa6dd225.jpg,False,False,False,False,False,clear,highway,daytime
False,False,144.2452664478263,19.88111843114045,0.4491950980392157,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bc6091c9-30b92a47.jpg,False,False,False,False,False,clear,city street,daytime
False,False,28.78229209012831,7.7172792628418625,0.3882654901960784,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bc6154a5-933918ac.jpg,False,False,False,False,False,clear,residential,night
False,False,97.15758234859776,19.48117544387156,0.4777319607843137,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bc63cae9-0690f6dc.jpg,False,False,False,False,False,overcast,residential,daytime
False,False,22.41961073331803,5.64553505883221,0.3200716470588247,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bc64dc6f-3693a933.jpg,False,False,False,False,False,clear,city street,night
False,False,39.85006369784912,7.387845694155632,0.4612047647058825,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bc64dc6f-f36a7b16.jpg,False,False,False,False,False,clear,city street,night
True,False,35.945592496006206,4.067363465573994,0.2160114215686307,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bc653df4-b0005237.jpg,False,False,False,False,False,clear,highway,night
True,False,71.07875441667612,3.053460331764623,0.4527752941176471,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bc66304a-d6caaab5.jpg,True,True,True,True,True,clear,city street,night
False,False,44.125788733316185,16.959956036099207,0.3745000000000029,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bc66fedc-6649b88c.jpg,True,True,True,True,True,clear,city street,night
False,False,135.42029149831905,16.4844419280214,0.4442362745098039,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bc67b362-fb6767aa.jpg,True,True,True,True,False,clear,highway,daytime
False,False,125.92215956910388,33.764439558594454,0.4153037254901961,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bc67ddf0-874dcf8d.jpg,False,False,False,False,True,clear,city street,daytime
False,False,41.96312830184853,5.048132895835032,0.3521636470588237,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bc692855-56d61af4.jpg,True,False,False,False,False,clear,city street,night
False,False,51.060370535273954,12.30946691982829,0.4146262745098039,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bc692855-7c087cf6.jpg,False,False,False,False,True,clear,city street,night
False,False,43.366072276317766,8.084565098755299,0.4172901176470591,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bc692855-9a7e7c65.jpg,True,False,True,False,True,clear,city street,night
False,False,128.83714137696128,18.77433284147085,0.4620609803921569,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bc6a2a77-88414eb2.jpg,False,False,False,False,False,clear,city street,daytime
False,False,126.00544404591038,11.08488796658957,0.4198274509803921,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bc6a2a77-e9984397.jpg,True,False,False,False,False,clear,city street,daytime
False,False,114.0632475394286,5.513572611072355,0.4665327450980392,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bc6a6534-8b519e81.jpg,False,False,False,False,False,overcast,city street,daytime
True,True,18.929847788873435,1.0320985075827804,0.1739929411764705,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bc6da5d0-7ad70fbc.jpg,True,True,True,True,True,clear,city street,night
False,False,111.4848623121674,14.91147833612442,0.4543229411764706,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bc6dd79a-72832b74.jpg,True,False,False,False,False,clear,city street,daytime
False,False,120.65306104576936,29.38451490828111,0.4586050980392157,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bc6dd79a-fa684758.jpg,False,False,False,False,False,clear,residential,daytime
False,False,42.47838444371313,7.972339821522559,0.4419054607843144,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bc709acb-5b7fbd2f.jpg,True,False,False,False,False,rainy,city street,night
False,False,69.36481882985852,9.285980243243486,0.4537272549019608,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bc715fc7-70c49d0a.jpg,False,False,False,False,False,clear,city street,night
False,False,154.0739597938439,11.532487977145722,0.4164443137254902,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bc7325ea-2146b9aa.jpg,False,False,False,False,False,overcast,highway,dawn/dusk
True,False,36.00130691209236,3.545336549620548,0.2516522058823547,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bc79227e-28da8a63.jpg,False,False,True,True,False,snowy,city street,night
False,False,144.6933568489937,13.8951031928315,0.4281894117647058,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bc7a0adc-260a111d.jpg,False,False,False,False,False,partly cloudy,highway,daytime
False,False,95.72376842375016,69.40958868961361,0.4246825490196079,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bc7a7a1f-4e38c1f5.jpg,False,False,False,False,False,clear,residential,daytime
False,False,113.9778265113951,33.59820297863981,0.4340747058823529,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bc7a7a1f-64c449cc.jpg,False,False,False,False,False,clear,city street,daytime
False,False,101.85575801823178,36.97964965891208,0.4201027450980392,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bc7a7a1f-dbeb9406.jpg,True,False,False,False,True,clear,residential,daytime
False,False,103.5424530954297,5.625167655731735,0.4849094117647058,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bc7b78f1-bdbc2b5a.jpg,False,False,False,False,True,overcast,highway,dawn/dusk
False,False,106.24619910048682,35.55794524006403,0.4640401960784314,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bc7bc1e5-2c8a6abe.jpg,False,False,False,False,False,partly cloudy,city street,daytime
False,False,131.4687788357213,32.46827527917557,0.4324513725490196,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bc7bc1e5-b3223500.jpg,False,False,False,False,False,partly cloudy,city street,daytime
True,True,26.09990606641353,2.000448465966641,0.1967629411764705,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bc7c168c-18b8cc31.jpg,True,True,False,True,True,clear,highway,night
False,False,123.07756111905414,16.41139937956235,0.3966472549019608,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bc7caf3c-da14eed9.jpg,False,False,False,False,False,clear,residential,daytime
False,False,152.6584315764342,8.072574295213103,0.3520741176470588,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bc7cbf85-1a484d84.jpg,False,False,False,False,False,clear,city street,dawn/dusk
False,False,133.22108062340928,9.282857803857135,0.4208468627450981,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bc7e7e2c-3f42fbae.jpg,True,True,True,True,True,overcast,city street,daytime
False,False,48.27384313736335,8.616070659316001,0.4286691862745134,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bc7e80ed-0011e5a7.jpg,True,False,False,False,False,rainy,city street,night
False,False,94.5444942381562,7.191673348068673,0.4727731372549019,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bc80bb96-eca9a0d6.jpg,True,False,False,False,False,overcast,highway,dawn/dusk
True,False,23.367369048376258,3.909826752861228,0.3180873333333403,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bc80e6a7-46e7ab16.jpg,True,False,True,True,True,clear,city street,night
True,True,19.02446605808027,2.389748333560408,0.1571715098039229,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bc80e6a7-5df6e500.jpg,True,False,False,False,False,clear,highway,night
False,False,73.15793609750656,7.073002467714567,0.4786747058823529,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bc80e6a7-6cd79aeb.jpg,True,False,False,True,False,rainy,city street,night
True,False,29.074505281574915,3.556075769570822,0.258059686274511,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bc80e6a7-aafb7124.jpg,False,False,False,False,False,clear,city street,night
True,False,27.068129965735903,2.8373036174955244,0.4443133333333333,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bc83797e-8a4b2d6a.jpg,False,False,False,False,True,clear,city street,night
False,False,42.11781106167077,10.632928922101748,0.4265913921568637,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bc88c0cd-a78224ad.jpg,False,False,False,False,True,snowy,city street,night
False,False,127.44805352831696,36.12729146532487,0.4344607843137255,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bc88fd46-c20f2648.jpg,True,False,False,False,False,overcast,city street,daytime
False,False,44.76613371570479,5.876857348291283,0.3242885294117655,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bc896c2e-27a21506.jpg,True,True,False,True,True,clear,highway,night
False,False,38.402824368160665,7.463270953671419,0.4156402941176478,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bc896c2e-7b08a3ee.jpg,False,False,False,False,False,clear,highway,night
False,False,124.85981518405544,23.16275123077684,0.4574019607843138,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bc8cb926-c12df6cb.jpg,False,False,False,False,False,snowy,city street,daytime
False,False,100.90389759856345,26.224728961213003,0.4128675882352954,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bc8ccccd-bbc93b76.jpg,True,False,False,False,False,clear,city street,daytime
False,False,103.65598713690612,19.172001015608643,0.4731635294117647,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bc8e038e-dc636bde.jpg,False,False,False,False,False,clear,residential,daytime
False,False,101.7293104131695,43.20321732207662,0.4128468627450981,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bc8f58aa-05037d38.jpg,False,False,False,False,False,clear,city street,daytime
False,False,137.86438903069572,31.647750403132328,0.4088611764705883,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bc92f518-fa316e88.jpg,False,False,False,False,False,clear,residential,daytime
False,False,110.6124628851715,22.760636425991105,0.4442778431372549,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bc97328c-8b9ba7ab.jpg,False,False,False,False,False,clear,city street,daytime
True,True,12.353455539177864,2.1114954337540817,0.1455883725490209,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bc9880e2-42c6aaac.jpg,True,False,True,True,True,clear,highway,night
True,False,25.119974345714315,4.326409067697177,0.2573883431372569,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bc9b5bfb-51ebcf39.jpg,False,False,False,False,False,clear,residential,daytime
True,False,100.90842650641726,4.994804358969941,0.4569533333333334,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bc9cce42-b4577861.jpg,False,False,False,False,False,clear,city street,dawn/dusk
False,False,153.3987900174132,11.362536366511767,0.4045688235294117,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bc9da78f-b423cd9a.jpg,False,False,False,False,False,overcast,highway,daytime
False,False,105.88659017393846,13.195229962186865,0.454916862745098,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bc9df0ab-9ab2350c.jpg,True,False,False,True,True,partly cloudy,residential,daytime
False,False,77.3486404058226,10.909002815711474,0.4215676470588235,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bc9e1979-8b3e9fcc.jpg,True,False,False,False,True,clear,residential,daytime
False,False,119.65200556042583,17.05026527305501,0.385693137254902,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bc9e1979-f1fb1692.jpg,True,True,True,True,True,clear,city street,daytime
True,False,22.43217999666301,1.310778902092388,0.3346407843137254,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bc9f07c9-31204bc9.jpg,False,False,False,False,True,clear,highway,night
True,False,65.60911874809298,4.0962455141566965,0.4849543137254902,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bc9f07c9-895feb80.jpg,True,True,True,True,False,clear,city street,night
False,False,87.87204590854243,10.309497337076404,0.4664290196078431,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bc9f8a23-228d01e9.jpg,True,False,False,False,False,partly cloudy,residential,dawn/dusk
True,True,16.598096531278777,1.6258919706794466,0.1520115686274509,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bc9fdda7-9f95011e.jpg,True,True,True,True,True,clear,highway,night
True,True,12.048528358448351,1.5457688782599155,0.1350227450980392,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bca15e46-5d0a4a30.jpg,True,False,False,False,False,clear,highway,night
False,False,41.06129950064943,5.021772478118861,0.4778172549019607,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bca15e46-a3bc3b7a.jpg,False,False,False,False,False,clear,city street,night
True,True,14.913118346178912,0.7832731380901219,0.1081635294117647,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bca15e46-df06e85a.jpg,True,True,True,True,True,clear,city street,night
True,True,14.936268273954218,1.3675861220818444,0.1360123529411764,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bca15e46-ea057e87.jpg,True,True,True,True,True,clear,highway,night
False,False,107.66827962341758,29.855886947580395,0.4669682352941177,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bca28d76-e40b21eb.jpg,False,False,False,False,False,overcast,residential,daytime
False,False,124.18688128509258,32.05558581658184,0.4700564705882353,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bca36352-0381818e.jpg,False,False,False,False,False,snowy,city street,daytime
False,False,137.40894433951047,8.16824989443633,0.4728505882352941,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bca36352-5de70a3f.jpg,False,False,False,False,False,overcast,highway,daytime
True,True,20.66091219744673,1.6155650441518596,0.164326862745098,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bca3720a-3423755f.jpg,True,True,True,True,False,clear,residential,night
True,True,9.642582012133012,0.9336355523609468,0.1079411764705882,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bca3720a-642376aa.jpg,False,False,False,True,True,clear,residential,night
True,False,50.92976505541529,3.966153479929986,0.3956564705882353,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bca3720a-72374014.jpg,True,True,True,True,True,rainy,city street,night
True,False,21.836160559139906,1.3252609432938247,0.2890859705882406,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bca3720a-93049dc4.jpg,False,False,False,False,False,clear,city street,night
True,True,22.555192665252594,1.8178591790198213,0.1895541176470588,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bca3720a-9c3aad8c.jpg,True,True,True,True,True,rainy,city street,night
False,False,107.55077898505635,26.354533882142388,0.4710968039215714,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bca84cbc-1ce525d6.jpg,False,False,False,False,False,partly cloudy,residential,daytime
False,False,108.30409201066732,31.099603793322643,0.4549207843137255,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bca84cbc-800427b6.jpg,True,False,False,False,True,overcast,city street,daytime
False,False,107.18582856521286,64.99310106230564,0.4541556862745097,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bcaa771b-5ace3b37.jpg,True,False,True,True,True,snowy,city street,daytime
False,False,161.27621106572678,21.184167815283,0.3802139215686275,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bcaa771b-806e4fcd.jpg,True,False,True,True,True,clear,highway,daytime
False,False,147.5539896885074,21.932526105096287,0.4714307843137255,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bcadb48c-9a41d823.jpg,False,False,False,False,True,clear,residential,daytime
True,False,30.60032710827436,2.35238645574372,0.2058009803921568,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bcadbe99-a0a27cdc.jpg,True,False,False,False,False,clear,city street,night
False,False,135.22799243922202,6.660911035756953,0.4683372549019608,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bcade6d5-430ff8e0.jpg,False,False,False,False,False,partly cloudy,highway,daytime
False,False,90.73451916420308,16.36660439740209,0.4818023529411764,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bcae6e67-059fedea.jpg,False,True,False,False,True,overcast,city street,daytime
False,False,121.51989958601008,26.019395810191387,0.4077783725490196,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bcaf57de-8a71dbde.jpg,True,False,False,True,True,clear,city street,daytime
False,False,50.051242200239855,5.166839493346925,0.4953790196078431,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bcaf73c1-434e24ad.jpg,True,True,True,True,False,clear,city street,night
True,False,119.5879311473264,2.1098767155438174,0.477621568627451,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bcaf73c1-48814a50.jpg,False,False,False,False,False,clear,city street,night
True,True,17.015763834923934,2.806145136779388,0.165866392156863,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bcaf73c1-6513f406.jpg,True,False,False,True,True,clear,city street,night
True,False,39.87279604059332,2.9839824278493547,0.2977572549019608,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bcaf73c1-7b70b7bd.jpg,True,True,True,False,True,clear,city street,night
False,False,44.20886556988373,5.153002740134804,0.4825437254901961,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bcaf73c1-7be6ff05.jpg,True,False,False,False,True,clear,city street,night
True,False,38.89961136015649,4.308453837190599,0.2543886274509804,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bcaf73c1-7d7baab1.jpg,False,False,False,False,False,clear,city street,night
True,False,115.39483425192822,2.959106165089167,0.4820705882352941,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bcaf73c1-838a8ff1.jpg,False,False,False,False,False,partly cloudy,city street,dawn/dusk
True,False,51.782791947706926,3.282665658189908,0.3236770686274522,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bcaf73c1-a0f73960.jpg,True,True,True,True,True,clear,residential,night
False,False,45.649642471624034,5.031075746144976,0.4718953529411766,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bcaf73c1-aaa1ce44.jpg,False,False,False,False,False,clear,city street,night
True,False,82.50992778452243,2.008772742184036,0.4855825490196078,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bcaf73c1-d16abb7a.jpg,False,True,True,False,True,partly cloudy,city street,dawn/dusk
True,False,37.43287643262547,3.260259639726765,0.4052553039215699,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bcaf73c1-d7002106.jpg,True,False,True,False,True,clear,city street,night
True,False,42.55485988777748,2.3279286942109407,0.3566253137254912,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bcaf73c1-e0c7165a.jpg,True,True,True,True,True,rainy,highway,night
True,False,36.42492157605625,3.0354334260400035,0.4791616274509805,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bcaf73c1-f32b1d31.jpg,False,False,False,False,False,clear,city street,night
False,False,65.52850847476375,8.941621280691134,0.4808276470588235,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bcafa205-9648f156.jpg,False,False,False,False,False,clear,city street,night
True,False,30.32648581455353,2.693847005559186,0.3038288235294118,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bcb10424-fd2d3e21.jpg,False,False,False,False,True,clear,city street,night
False,False,113.82160822780784,19.302702143977783,0.4336570588235294,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bcb2c6fd-094b605f.jpg,False,False,False,False,False,clear,city street,daytime
False,False,131.1123430484076,21.089556943073188,0.4803996078431373,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bcb356f6-520dd65c.jpg,False,False,False,False,False,snowy,city street,daytime
False,False,128.11236540257318,10.866352279497615,0.4092654901960784,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bcb3c18a-702288dc.jpg,False,False,False,False,True,clear,city street,daytime
True,False,22.833910393442533,2.63152476502486,0.2160027450980391,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bcb3c18a-fad48b76.jpg,False,False,False,False,False,clear,city street,night
False,False,88.82037344822913,11.552217943006124,0.479986862745098,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bcb441fc-a88da923.jpg,True,False,False,False,False,rainy,city street,night
True,False,26.02700429292161,4.060302320498741,0.3765117647058823,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bcbaa999-aeee8ed7.jpg,True,True,True,True,True,clear,city street,night
False,False,122.19947198078188,38.66617483104398,0.4686650980392158,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bcbab238-93cacd35.jpg,False,False,False,False,False,overcast,city street,daytime
False,False,102.1438939942423,9.292581919746732,0.435327843137255,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bcbb5f4d-93c5f35d.jpg,False,False,False,False,True,clear,city street,dawn/dusk
True,False,17.440289258293394,3.5605751490789337,0.2313878431372548,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bcbbfd82-1ca5bba1.jpg,True,True,True,True,True,clear,highway,night
False,False,24.83607022065636,5.208792054607593,0.3961501960784314,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bcbbfd82-add80c05.jpg,True,True,True,True,True,clear,city street,night
False,False,113.82045502941072,28.556461321242093,0.4018416960784315,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bcbbfe2a-33e57bea.jpg,False,False,False,False,True,rainy,city street,daytime
True,False,28.892644235068108,3.2807915952397444,0.2117795098039237,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bcbc98a8-c87dc426.jpg,True,True,True,True,True,clear,city street,night
True,False,42.63374335943009,4.860825919470991,0.4227840098039225,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bcbd5ef7-af0cef1a.jpg,False,False,False,False,False,clear,city street,night
False,False,103.22080799477143,9.947645844238933,0.4853147058823529,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bcbe3164-1af2bcb3.jpg,False,False,False,False,False,snowy,city street,dawn/dusk
False,False,129.73598647319483,40.04223598753056,0.4354429411764706,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bcbf328d-953430de.jpg,False,False,False,False,False,clear,highway,daytime
False,False,118.82443937135476,33.44116467102087,0.3937196078431372,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bcbf4834-ad592e12.jpg,False,False,False,False,False,clear,city street,daytime
False,False,120.37542484437353,28.255405559042902,0.4023882352941176,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bcbf4834-eed0f97c.jpg,False,False,False,True,False,clear,city street,daytime
False,False,114.81229760261944,21.99281402558565,0.4360231372549019,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bcbfab33-5add26c9.jpg,False,False,False,False,False,clear,city street,daytime
False,False,113.27329926281952,8.033117308543797,0.4600178431372549,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bcbfbfb8-297deca0.jpg,True,False,False,False,True,clear,highway,daytime
False,False,114.89117139514882,11.314690365549795,0.4854411764705882,/storage/datasets/clean/bdd/bdd100k/images/100k/val/bcbfbfb8-5defbc12.jpg,True,False,False,False,False,overcast,residential,daytime
